Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-April-2019,348.20,351.20,346.75,348.90,348.943612108773730118,38980,585,13601822.00,15338,39.35,4.45,0.70
4-April-2019,353.25,354.90,344.40,347.35,348.481441879540660885,68272,1335,23791525.00,13440,19.69,10.50,-5.90
3-April-2019,362.20,364.00,351.25,353.15,358.291730176917659178,95129,1187,34083934.00,16632,17.48,12.75,-9.05
2-April-2019,358.95,364.50,353.95,361.75,360.322337823224953018,95251,2762,34321063.00,17508,18.38,10.55,2.80
1-April-2019,353.00,360.40,351.95,354.90,356.230725067259484755,149793,2137,53360869.00,27892,18.62,8.45,1.90
29-March-2019,357.85,360.00,344.10,347.30,350.557647886465736427,361054,2279,126570241.00,230304,63.79,15.90,-10.55
28-March-2019,355.00,363.00,345.35,358.30,359.096231418540374990,53548,2071,19228885.00,17894,33.42,17.65,3.30
27-March-2019,362.80,362.80,353.30,355.55,357.242491895528778518,65396,541,23362230.00,41728,63.81,9.50,-7.25
26-March-2019,351.25,360.50,351.25,358.60,357.844088120468488566,107580,1077,38496867.00,21429,19.92,9.25,7.35
25-March-2019,350.00,353.25,343.25,351.30,348.770237180718263875,41656,1097,14528373.00,7894,18.95,10.00,1.30
22-March-2019,353.00,358.60,348.00,349.25,351.430914512922465208,40240,774,14141580.00,6959,17.29,10.60,-3.75
20-March-2019,362.95,362.95,353.45,354.15,357.541317950723504106,51140,1195,18284663.00,8381,16.39,9.50,-8.80
19-March-2019,362.90,366.40,360.40,362.55,362.830813467045334024,84859,1331,30789460.00,15768,18.58,6.00,-0.35
18-March-2019,362.00,362.85,357.70,359.85,360.453963039907762924,91937,1385,33139056.00,16140,17.56,5.15,-2.15
15-March-2019,354.90,362.90,349.00,358.70,357.951504649938585716,91184,2179,32639450.00,21936,24.06,13.90,3.80
14-March-2019,351.05,357.00,347.10,354.40,350.307752611755883906,58677,894,20555008.00,20897,35.61,9.90,3.35
13-March-2019,355.00,358.00,348.80,351.85,353.179238947705260121,221877,2605,78362350.00,76121,34.31,9.20,-3.15
12-March-2019,354.90,357.20,349.10,353.65,353.767267768687037346,71868,1377,25424546.00,18977,26.41,8.10,-1.25
11-March-2019,353.00,357.30,350.10,351.50,353.683972923827242245,190278,2174,67298279.00,38368,20.16,7.20,-1.50
8-March-2019,344.00,352.10,342.00,348.80,347.018868651083984751,77907,1077,27035199.00,20094,25.79,10.10,4.80
7-March-2019,346.65,350.10,343.30,344.20,346.061850565255812536,131268,1393,45426847.00,26052,19.85,6.80,-2.45
6-March-2019,347.60,348.00,342.85,345.35,345.624754690321061307,50956,1504,17611655.00,14335,28.13,5.15,-2.25
5-March-2019,341.00,347.45,341.00,346.45,344.773347543916411320,52543,1018,18115426.00,14311,27.24,6.45,5.45
1-March-2019,342.20,359.10,342.20,343.85,346.103496648469352498,144710,2143,50084637.00,49799,34.41,16.90,1.65
28-February-2019,338.00,343.50,334.30,341.90,340.724671783478085235,99020,1310,33738557.00,17543,17.72,9.20,3.90
27-February-2019,335.50,337.85,331.80,335.25,334.581116735174553566,88311,1017,29547193.00,14938,16.92,6.05,-0.25
26-February-2019,327.00,335.15,322.05,333.35,330.596376694871090307,105539,1135,34890811.00,19169,18.16,13.10,6.35
25-February-2019,327.20,331.00,322.50,329.85,328.999158269023513400,635595,5979,209110220.00,369520,58.14,8.50,2.65
22-February-2019,333.00,334.05,325.15,327.30,329.318043890223011706,252767,2364,83240734.00,119234,47.17,8.90,-5.70
21-February-2019,331.00,336.30,324.50,331.75,331.592422834354389035,110833,1411,36751383.00,13486,12.17,11.80,0.75
20-February-2019,323.00,331.00,319.65,329.70,326.505192575322163783,276645,1380,90326029.00,177922,64.31,11.35,6.70
19-February-2019,317.00,325.70,315.00,319.60,321.196209347404695240,51073,1411,16404454.00,10999,21.54,10.70,2.60
18-February-2019,318.00,321.00,311.10,317.15,316.152996347941567065,120480,1413,38090113.00,22512,18.69,9.90,-0.85
15-February-2019,310.00,318.95,309.45,317.90,315.090618149934239368,182480,1966,57497736.00,62161,34.06,9.50,7.90
14-February-2019,315.15,316.70,306.00,307.65,311.278186873788625663,280157,3211,87206763.00,93015,33.20,10.70,-7.50
13-February-2019,327.00,329.05,314.05,316.40,320.985392458270369791,115146,1803,36960184.00,43045,37.38,15.00,-10.60
12-February-2019,322.50,327.05,322.00,326.15,325.104391049651835386,325708,1844,105889101.00,195508,60.03,5.05,3.65
11-February-2019,336.90,337.00,324.45,329.05,328.475303395521868164,71771,1473,23575001.00,19352,26.96,12.55,-7.85
8-February-2019,338.00,340.00,334.50,336.05,337.870084049933644789,185366,1590,62629626.00,97190,52.43,5.50,-1.95
7-February-2019,339.15,342.70,336.00,339.25,339.093754252279221662,51443,622,17444000.00,6157,11.97,6.70,0.10
6-February-2019,336.00,340.60,330.45,339.15,337.095978009811594479,104774,1290,35318894.00,23105,22.05,10.15,3.15
