Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-October-2019,8000.00,8000.00,7800.00,7800.00,7818.076923076923076923,13,10,101635.00,12,92.31,200.00,-200.00
30-October-2019,7899.90,8090.00,7623.40,7928.30,7839.950000000000000000,40,36,313598.00,15,37.50,466.60,28.40
29-October-2019,7800.00,7975.70,7668.90,7899.90,7829.250000000000000000,8,8,62634.00,4,50.00,306.80,99.90
27-October-2019,7999.00,7999.00,7904.00,7947.00,7964.333333333333333333,3,3,23893.00,1,33.33,95.00,-52.00
25-October-2019,7720.00,7801.25,7700.00,7800.85,7750.285714285714285714,7,7,54252.00,7,100.00,101.25,80.85
24-October-2019,8050.00,8069.00,7815.00,7850.00,7890.900000000000000000,10,6,78909.00,9,90.00,254.00,-200.00
23-October-2019,7945.00,7972.20,7653.30,7918.45,7820.434782608695652173,23,14,179870.00,20,86.96,318.90,-26.55
22-October-2019,7750.00,7750.00,7715.25,7740.00,7747.000000000000000000,41,32,317627.00,39,95.12,34.75,-10.00
18-October-2019,8025.00,8025.00,7800.00,8000.00,7985.714285714285714285,7,7,55900.00,7,100.00,225.00,-25.00
17-October-2019,7323.60,8079.50,7323.60,8039.00,7865.439024390243902439,41,34,322483.00,34,82.93,755.90,715.40
16-October-2019,7301.10,7649.00,7300.00,7622.20,7519.250000000000000000,20,14,150385.00,19,95.00,349.00,321.10
15-October-2019,7550.00,7550.00,7311.60,7450.00,7421.918918918918918918,37,23,274611.00,33,89.19,238.40,-100.00
14-October-2019,7486.00,7599.60,7333.10,7371.60,7455.000000000000000000,8,8,59640.00,5,62.50,266.50,-114.40
11-October-2019,7550.00,7550.00,7500.00,7540.00,7535.500000000000000000,10,10,75355.00,10,100.00,50.00,-10.00
10-October-2019,7501.00,7501.00,7501.00,7501.00,7501.000000000000000000,1,1,7501.00,1,100.00,0.00,0.00
9-October-2019,7748.00,7748.00,7300.00,7493.90,7439.434782608695652173,23,20,171107.00,19,82.61,448.00,-254.10
7-October-2019,7600.00,7600.00,7456.00,7459.50,7530.181818181818181818,22,20,165664.00,21,95.45,144.00,-140.50
4-October-2019,8050.00,8050.00,7500.10,7612.10,7773.285714285714285714,14,12,108826.00,8,57.14,549.90,-437.90
3-October-2019,7500.00,7865.00,7314.60,7850.00,7551.933333333333333333,15,14,113279.00,12,80.00,550.40,350.00
1-October-2019,8000.00,8000.00,7240.05,7582.65,7677.280000000000000000,25,19,191932.00,20,80.00,759.95,-417.35
30-September-2019,7850.00,7850.00,7620.00,7632.25,7682.414634146341463414,41,21,314979.00,40,97.56,230.00,-217.75
27-September-2019,8000.00,8000.00,7800.00,7850.00,7936.363636363636363636,11,8,87300.00,11,100.00,200.00,-150.00
26-September-2019,8004.10,8240.00,7746.00,7815.40,7901.560000000000000000,100,52,790156.00,93,93.00,494.00,-188.70
25-September-2019,8200.00,8200.00,8000.05,8080.00,8093.696969696969696969,33,23,267092.00,29,87.88,199.95,-120.00
24-September-2019,8200.00,8200.00,8200.00,8200.00,8200.000000000000000000,1,1,8200.00,1,100.00,0.00,0.00
23-September-2019,8299.00,8348.90,8100.10,8238.35,8209.034482758620689655,29,21,238062.00,25,86.21,248.80,-60.65
20-September-2019,8149.00,8350.00,8000.00,8300.00,8170.160000000000000000,50,23,408508.00,46,92.00,350.00,151.00
19-September-2019,8350.00,8350.00,7956.00,8200.00,8110.357142857142857142,14,13,113545.00,10,71.43,394.00,-150.00
18-September-2019,7900.10,8155.00,7900.10,8150.00,8098.133333333333333333,15,8,121472.00,12,80.00,254.90,249.90
17-September-2019,8300.00,8300.00,8020.10,8072.55,8133.272727272727272727,11,7,89466.00,10,90.91,279.90,-227.45
16-September-2019,8195.00,8349.00,8192.40,8299.95,8239.931034482758620689,29,7,238958.00,29,100.00,156.60,104.95
13-September-2019,8162.00,8199.00,8155.00,8192.40,8192.781818181818181818,55,32,450603.00,54,98.18,44.00,30.40
12-September-2019,8021.85,8100.00,8021.85,8100.00,8073.666666666666666666,3,3,24221.00,3,100.00,78.15,78.15
11-September-2019,8199.00,8199.00,8199.00,8199.00,8199.000000000000000000,17,4,139383.00,17,100.00,0.00,0.00
9-September-2019,8100.00,8199.00,8001.00,8199.00,8144.969696969696969696,33,18,268784.00,30,90.91,198.00,99.00
6-September-2019,7900.00,8200.00,7900.00,8200.00,8183.105263157894736842,19,6,155479.00,19,100.00,300.00,300.00
5-September-2019,7925.00,7925.00,7900.00,7915.05,7916.000000000000000000,5,5,39580.00,5,100.00,25.00,-9.95
4-September-2019,7900.00,7940.00,7900.00,7940.00,7908.454545454545454545,11,8,86993.00,10,90.91,40.00,40.00
3-September-2019,8110.10,8170.00,7990.00,7997.75,8013.400000000000000000,20,16,160268.00,18,90.00,180.00,-112.35
30-August-2019,8485.00,8490.00,8016.00,8115.00,8238.560000000000000000,25,20,205964.00,7,28.00,474.00,-370.00
29-August-2019,8450.00,8900.00,8000.00,8107.80,8215.297872340425531914,47,31,386119.00,41,87.23,900.00,-342.20
28-August-2019,8300.00,8440.00,8200.00,8250.15,8285.066666666666666666,15,12,124276.00,13,86.67,240.00,-49.85
27-August-2019,8201.00,8450.00,8100.00,8221.00,8211.777777777777777777,9,9,73906.00,7,77.78,350.00,20.00
26-August-2019,8200.10,8200.10,8200.00,8200.05,8200.000000000000000000,2,2,16400.00,2,100.00,0.10,-0.05
23-August-2019,8100.00,8200.00,8100.00,8200.00,8151.125000000000000000,8,8,65209.00,5,62.50,100.00,100.00
22-August-2019,8193.00,8340.00,8100.00,8124.85,8220.666666666666666666,15,11,123310.00,14,93.33,240.00,-68.15
21-August-2019,8178.10,8280.00,8175.00,8223.90,8222.666666666666666666,15,13,123340.00,10,66.67,105.00,45.80
20-August-2019,8400.00,8519.90,8325.00,8519.90,8425.142857142857142857,7,7,58976.00,5,71.43,194.90,119.90
16-August-2019,8250.00,8300.00,8250.00,8250.10,8281.500000000000000000,8,6,66252.00,8,100.00,50.00,0.10
14-August-2019,8644.00,8644.00,8250.00,8350.05,8405.333333333333333333,12,12,100864.00,12,100.00,394.00,-293.95
13-August-2019,8100.10,8750.00,8100.10,8242.00,8349.735294117647058823,34,27,283891.00,25,73.53,649.90,141.90
9-August-2019,8600.00,8700.00,8600.00,8700.00,8666.666666666666666666,3,3,26000.00,3,100.00,100.00,100.00
8-August-2019,7250.00,9370.00,7250.00,8490.00,8683.742857142857142857,35,24,303931.00,20,57.14,2120.00,1240.00
7-August-2019,8266.00,8430.00,8000.00,8086.85,8152.315789473684210526,19,12,154894.00,17,89.47,430.00,-179.15
6-August-2019,8300.00,8300.00,7702.00,8200.00,7931.222222222222222222,18,17,142762.00,12,66.67,598.00,-100.00
5-August-2019,8010.00,8010.00,7700.00,7805.85,7885.881355932203389830,59,39,465267.00,55,93.22,310.00,-204.15
2-August-2019,8110.00,8300.00,8005.00,8266.65,8182.428571428571428571,21,18,171831.00,15,71.43,295.00,156.65
1-August-2019,8310.00,8310.00,8310.00,8310.00,8310.000000000000000000,1,1,8310.00,1,100.00,0.00,0.00
31-July-2019,8454.00,8550.00,8250.00,8528.00,8433.833333333333333333,12,10,101206.00,10,83.33,300.00,74.00
30-July-2019,8680.00,8970.00,8450.00,8454.00,8584.760000000000000000,25,19,214619.00,19,76.00,520.00,-226.00
29-July-2019,8490.00,8490.00,8301.00,8417.00,8349.777777777777777777,9,7,75148.00,7,77.78,189.00,-73.00
26-July-2019,8300.00,8490.00,8258.65,8422.50,8337.400000000000000000,15,11,125061.00,12,80.00,231.35,122.50
25-July-2019,8500.00,8600.00,8406.00,8448.60,8478.368421052631578947,19,13,161089.00,18,94.74,194.00,-51.40
24-July-2019,8480.60,8894.00,8327.00,8488.00,8495.632653061224489795,49,22,416286.00,47,95.92,567.00,7.40
23-July-2019,8551.65,8920.00,8525.00,8525.05,8544.675675675675675675,37,18,316153.00,37,100.00,395.00,-26.60
22-July-2019,8705.00,8989.00,8533.15,8850.00,8621.695652173913043478,23,18,198299.00,21,91.30,455.85,145.00
19-July-2019,8820.00,9094.00,8820.00,9094.00,8946.857142857142857142,7,6,62628.00,5,71.43,274.00,274.00
18-July-2019,9093.00,9093.05,9093.00,9093.05,9093.000000000000000000,4,4,36372.00,3,75.00,0.05,0.05
17-July-2019,9200.00,9201.00,9007.20,9091.80,9148.666666666666666666,30,16,274460.00,30,100.00,193.80,-108.20
16-July-2019,9201.00,9201.00,9150.50,9184.05,9184.000000000000000000,3,3,27552.00,3,100.00,50.50,-16.95
15-July-2019,9200.80,9620.00,9050.00,9539.00,9195.315789473684210526,19,9,174711.00,17,89.47,570.00,338.20
12-July-2019,9201.60,9444.00,9201.60,9300.00,9277.642857142857142857,14,13,129887.00,10,71.43,242.40,98.40
11-July-2019,9182.00,9201.10,9173.00,9183.20,9187.142857142857142857,21,19,192930.00,16,76.19,28.10,1.20
10-July-2019,9550.00,9550.00,9353.00,9401.45,9430.105263157894736842,19,17,179172.00,18,94.74,197.00,-148.55
9-July-2019,9821.10,9840.00,9500.00,9763.00,9698.000000000000000000,6,6,58188.00,4,66.67,340.00,-58.10
8-July-2019,9799.00,9799.00,9608.00,9608.00,9709.181818181818181818,11,6,106801.00,9,81.82,191.00,-191.00
5-July-2019,9800.00,9800.00,9603.00,9603.00,9755.000000000000000000,7,5,68285.00,7,100.00,197.00,-197.00
4-July-2019,9600.00,9801.10,9503.00,9750.00,9690.000000000000000000,5,5,48450.00,3,60.00,298.10,150.00
3-July-2019,9606.00,9625.00,9399.00,9625.00,9461.714285714285714285,35,25,331160.00,26,74.29,226.00,19.00
2-July-2019,9750.00,9750.00,9601.10,9603.00,9653.562500000000000000,16,14,154457.00,14,87.50,148.90,-147.00
1-July-2019,9750.00,9750.00,9601.10,9728.00,9702.666666666666666666,24,17,232864.00,22,91.67,148.90,-22.00
28-June-2019,9702.90,9755.00,9702.90,9755.00,9740.500000000000000000,4,4,38962.00,4,100.00,52.10,52.10
27-June-2019,9945.00,9945.00,9701.00,9760.00,9799.071428571428571428,14,11,137187.00,12,85.71,244.00,-185.00
26-June-2019,9800.00,9825.00,9800.00,9820.00,9820.000000000000000000,5,5,49100.00,5,100.00,25.00,20.00
25-June-2019,9670.00,9900.00,9601.10,9839.75,9744.238095238095238095,21,20,204629.00,16,76.19,298.90,169.75
24-June-2019,9960.00,9960.00,9652.00,9661.65,9751.214285714285714285,14,14,136517.00,12,85.71,308.00,-298.35
21-June-2019,9878.00,10025.00,9805.00,9820.00,9904.714285714285714285,7,6,69333.00,4,57.14,220.00,-58.00
20-June-2019,9825.00,9994.00,9801.00,9833.40,9874.181818181818181818,22,18,217232.00,13,59.09,193.00,8.40
19-June-2019,9800.00,10000.00,9776.00,9801.00,9880.181818181818181818,22,19,217364.00,17,77.27,224.00,1.00
18-June-2019,9734.00,9999.00,9734.00,9735.00,9797.777777777777777777,9,9,88180.00,7,77.78,265.00,1.00
17-June-2019,9800.00,9900.00,9758.00,9899.80,9861.250000000000000000,12,10,118335.00,10,83.33,142.00,99.80
14-June-2019,9805.95,9980.00,9805.95,9931.60,9866.100000000000000000,10,9,98661.00,8,80.00,174.05,125.65
13-June-2019,9825.00,10190.00,9804.00,9900.00,9932.300000000000000000,10,9,99323.00,6,60.00,386.00,75.00
12-June-2019,9802.00,10000.00,9756.80,9802.10,9902.666666666666666666,9,6,89124.00,8,88.89,243.20,0.10
11-June-2019,9800.00,9933.00,9800.00,9867.80,9836.318181818181818181,22,16,216399.00,19,86.36,133.00,67.80
10-June-2019,10000.00,10200.00,9801.00,9999.00,9955.741935483870967741,62,37,617256.00,42,67.74,399.00,-1.00
7-June-2019,9725.00,10400.00,9725.00,9975.05,10079.925925925925925925,27,17,272158.00,21,77.78,675.00,250.05
6-June-2019,10405.00,10405.00,10080.00,10091.40,10133.640000000000000000,25,17,253341.00,25,100.00,325.00,-313.60
4-June-2019,10201.00,10550.00,10201.00,10550.00,10417.000000000000000000,3,3,31251.00,3,100.00,349.00,349.00
3-June-2019,9935.00,10500.00,9925.00,10374.45,10211.818181818181818181,22,21,224660.00,13,59.09,575.00,439.45
31-May-2019,10280.00,10280.00,10100.00,10200.00,10177.703703703703703703,27,17,274798.00,27,100.00,180.00,-80.00
30-May-2019,10250.00,10730.00,10082.10,10301.05,10403.000000000000000000,13,11,135239.00,9,69.23,647.90,51.05
29-May-2019,10900.00,10900.00,10300.00,10321.00,10504.652173913043478260,23,18,241607.00,19,82.61,600.00,-579.00
28-May-2019,10251.00,10788.00,10251.00,10775.20,10709.500000000000000000,16,9,171352.00,11,68.75,537.00,524.20
27-May-2019,10498.35,10498.35,10055.10,10450.00,10436.533333333333333333,30,17,313096.00,22,73.33,443.25,-48.35
24-May-2019,9980.00,10420.00,9980.00,10300.00,10191.428571428571428571,7,7,71340.00,5,71.43,440.00,320.00
23-May-2019,9990.00,10170.00,9900.00,9900.00,9973.187500000000000000,16,15,159571.00,15,93.75,270.00,-90.00
22-May-2019,9950.00,10042.00,9925.00,9980.00,9944.810810810810810810,37,9,367958.00,31,83.78,117.00,30.00
21-May-2019,10024.10,10284.00,9970.00,9971.00,10044.047619047619047619,21,17,210925.00,14,66.67,314.00,-53.10
20-May-2019,10850.00,10850.00,9965.25,10005.00,10219.125000000000000000,32,25,327012.00,20,62.50,884.75,-845.00
17-May-2019,9900.00,10200.00,9900.00,9995.45,9984.125000000000000000,16,13,159746.00,14,87.50,300.00,95.45
16-May-2019,9900.00,9949.00,9900.00,9933.35,9909.928571428571428571,14,11,138739.00,11,78.57,49.00,33.35
15-May-2019,10150.00,10150.00,9990.00,10016.60,10031.529411764705882352,17,12,170536.00,15,88.24,160.00,-133.40
14-May-2019,10028.05,10028.05,10005.00,10005.35,10015.500000000000000000,8,6,80124.00,7,87.50,23.05,-22.70
13-May-2019,10251.00,10550.00,9998.10,10012.00,10097.769230769230769230,13,13,131271.00,12,92.31,551.90,-239.00
10-May-2019,10725.00,10725.00,10351.00,10405.00,10417.000000000000000000,22,8,229174.00,21,95.45,374.00,-320.00
9-May-2019,10740.00,10740.00,10720.00,10720.00,10730.000000000000000000,2,2,21460.00,2,100.00,20.00,-20.00
8-May-2019,10500.00,10600.00,10500.00,10600.00,10590.833333333333333333,12,6,127090.00,12,100.00,100.00,100.00
7-May-2019,10464.00,10595.00,10431.00,10520.45,10520.400000000000000000,10,6,105204.00,8,80.00,164.00,56.45
6-May-2019,10510.05,10510.05,10413.00,10413.00,10479.125000000000000000,16,11,167666.00,16,100.00,97.05,-97.05
3-May-2019,10602.55,10602.55,10506.00,10507.35,10549.000000000000000000,22,15,232078.00,20,90.91,96.55,-95.20
2-May-2019,10600.00,10719.00,10370.00,10694.55,10608.153846153846153846,26,16,275812.00,24,92.31,349.00,94.55
30-April-2019,10678.45,10690.00,10602.00,10672.00,10659.416666666666666666,12,12,127913.00,12,100.00,88.00,-6.45
